ID	Gene Name	Species	COG_ONTOLOGY	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	UP_SEQ_FEATURE
Papss1	3'-phosphoadenosine 5'-phosphosulfate synthase 1(Papss1)	Rattus norvegicus		GO:0000103~sulfate assimilation,GO:0001887~selenium compound metabolic process,GO:0016310~phosphorylation,GO:0050428~3'-phosphoadenosine 5'-phosphosulfate biosynthetic process,	GO:0005829~cytosol,	GO:0004020~adenylylsulfate kinase activity,GO:0004781~sulfate adenylyltransferase (ATP) activity,GO:0005524~ATP binding,GO:0098616~selenate adenylyltransferase (ATP) activity,	IPR002650:Sulphate adenylyltransferase,IPR002891:Adenylylsulphate kinase,IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR015947:PUA-like domain,IPR024951:Sulphate adenylyltransferase catalytic domain,IPR025980:ATP-sulfurylase PUA-like domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno00230:Purine metabolism,rno00450:Selenocompound metabolism,rno00920:Sulfur metabolism,rno01100:Metabolic pathways,rno01130:Biosynthesis of antibiotics,			Complete proteome,Proteomics identification,Reference proteome,
Srsf2	serine and arginine rich splicing factor 2(Srsf2)	Rattus norvegicus		GO:0000381~regulation of alternative mRNA splicing, via spliceosome,GO:0006397~mRNA processing,GO:0007067~mitotic nuclear division,GO:0008380~RNA splicing,GO:0033197~response to vitamin E,	GO:0005634~nucleus,GO:0005681~spliceosomal complex,GO:0016605~PML body,GO:0016607~nuclear speck,GO:0035061~interchromatin granule,GO:0070062~extracellular exosome,	GO:0000166~nucleotide binding,GO:0005080~protein kinase C binding,GO:0036002~pre-mRNA binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR003954:RNA recognition motif domain, eukaryote,IPR012677:Nucleotide-binding, alpha-beta plait,	rno03040:Spliceosome,rno05168:Herpes simplex infection,		SM00360:RRM,SM00361:RRM_1,	Acetylation,Complete proteome,mRNA processing,mRNA splicing,Nucleus,Phosphoprotein,Reference proteome,RNA-binding,	chain:Splicing factor, arginine/serine-rich 2,compositionally biased region:Arg/Ser-rich (RS domain),compositionally biased region:Gly-rich (hinge region),domain:RRM,modified residue,
Srsf3	serine and arginine rich splicing factor 3(Srsf3)	Rattus norvegicus		GO:0048024~regulation of mRNA splicing, via spliceosome,	GO:0005634~nucleus,GO:0016607~nuclear speck,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0043274~phospholipase binding,GO:0044822~poly(A) RNA binding,GO:1990825~sequence-specific mRNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,	rno03040:Spliceosome,rno05168:Herpes simplex infection,		SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,
Srsf5	serine and arginine rich splicing factor 5(Srsf5)	Rattus norvegicus		GO:0001889~liver development,GO:0006351~transcription, DNA-templated,GO:0006355~regulation of transcription, DNA-templated,GO:0006397~mRNA processing,GO:0008380~RNA splicing,GO:0009611~response to wounding,GO:0032868~response to insulin,GO:0032869~cellular response to insulin stimulus,GO:0033120~positive regulation of RNA splicing,GO:0051726~regulation of cell cycle,GO:0097421~liver regeneration,	GO:0005634~nucleus,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0016607~nuclear speck,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0005515~protein binding,GO:0043422~protein kinase B binding,GO:0044822~poly(A) RNA binding,GO:0050733~RS domain binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,	rno03040:Spliceosome,rno05168:Herpes simplex infection,		SM00360:RRM,	Acetylation,Alternative splicing,Complete proteome,mRNA processing,mRNA splicing,Nucleus,Phosphoprotein,Reference proteome,Repeat,RNA-binding,Transcription,Transcription regulation,	chain:Splicing factor, arginine/serine-rich 5,compositionally biased region:Arg/Gly-rich (hinge region),compositionally biased region:Arg/Ser-rich (RS domain),domain:RRM 1,domain:RRM 2,modified residue,sequence conflict,splice variant,
Srsf6	serine and arginine rich splicing factor 6(Srsf6)	Rattus norvegicus		GO:0000380~alternative mRNA splicing, via spliceosome,GO:0000381~regulation of alternative mRNA splicing, via spliceosome,GO:0006376~mRNA splice site selection,GO:0010629~negative regulation of gene expression,GO:0010837~regulation of keratinocyte proliferation,GO:0032868~response to insulin,GO:0045617~negative regulation of keratinocyte differentiation,GO:0048025~negative regulation of mRNA splicing, via spliceosome,GO:0060501~positive regulation of epithelial cell proliferation involved in lung morphogenesis,GO:0060548~negative regulation of cell death,GO:0061041~regulation of wound healing,GO:2000675~negative regulation of type B pancreatic cell apoptotic process,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0016607~nuclear speck,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0036002~pre-mRNA binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,	rno03040:Spliceosome,rno05168:Herpes simplex infection,		SM00360:RRM,	Acetylation,Complete proteome,mRNA processing,mRNA splicing,Nucleus,Phosphoprotein,Reference proteome,Repeat,Repressor,RNA-binding,
Srsf7	serine and arginine rich splicing factor 7(Srsf7)	Rattus norvegicus		GO:0008380~RNA splicing,GO:0048025~negative regulation of mRNA splicing, via spliceosome,	GO:0005654~nucleoplasm,GO:0070062~extracellular exosome,	GO:0000166~nucleotide binding,GO:0003676~nucleic acid binding,GO:0008270~zinc ion binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR001878:Zinc finger, CCHC-type,IPR012677:Nucleotide-binding, alpha-beta plait,	rno03040:Spliceosome,rno05168:Herpes simplex infection,		SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,
Srsf9	serine and arginine rich splicing factor 9(Srsf9)	Rattus norvegicus		GO:0006397~mRNA processing,GO:0008380~RNA splicing,GO:0009636~response to toxic substance,GO:0043279~response to alkaloid,GO:0048025~negative regulation of mRNA splicing, via spliceosome,	GO:0005654~nucleoplasm,GO:0005730~nucleolus,	GO:0000166~nucleotide binding,GO:0005515~protein binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,	rno03040:Spliceosome,rno05168:Herpes simplex infection,		SM00360:RRM,	Complete proteome,mRNA processing,mRNA splicing,Nucleus,Phosphoprotein,Reference proteome,Repeat,Repressor,RNA-binding,	chain:Splicing factor, arginine/serine-rich 9,compositionally biased region:Arg/Ser-rich (RS domain),compositionally biased region:Gly-rich (hinge region),domain:RRM 1,domain:RRM 2,modified residue,region of interest:Interacts with SAFB1,
Srp14	signal recognition particle 14(Srp14)	Rattus norvegicus		GO:0006614~SRP-dependent cotranslational protein targeting to membrane,GO:0042493~response to drug,GO:0045047~protein targeting to ER,	GO:0005634~nucleus,GO:0005786~signal recognition particle, endoplasmic reticulum targeting,GO:0070062~extracellular exosome,	GO:0008312~7S RNA binding,GO:0030942~endoplasmic reticulum signal peptide binding,GO:0044822~poly(A) RNA binding,	IPR003210:Signal recognition particle, SRP14 subunit,IPR009018:Signal recognition particle, SRP9/SRP14 subunit,	rno03060:Protein export,			Complete proteome,Proteomics identification,Reference proteome,
Srp19	signal recognition particle 19(Srp19)	Rattus norvegicus		GO:0006614~SRP-dependent cotranslational protein targeting to membrane,GO:0006616~SRP-dependent cotranslational protein targeting to membrane, translocation,GO:0006617~SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition,GO:0042493~response to drug,	GO:0005634~nucleus,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005739~mitochondrion,GO:0005786~signal recognition particle, endoplasmic reticulum targeting,GO:0048500~signal recognition particle,	GO:0008312~7S RNA binding,GO:0044822~poly(A) RNA binding,	IPR002778:Signal recognition particle, SRP19 subunit,	rno03060:Protein export,			Complete proteome,Proteomics identification,Reference proteome,
Snrpd1	small nuclear ribonucleoprotein D1(Snrpd1)	Rattus norvegicus		GO:0000245~spliceosomal complex assembly,GO:0000387~spliceosomal snRNP assembly,GO:0002230~positive regulation of defense response to virus by host,GO:0098779~mitophagy in response to mitochondrial depolarization,GO:0098792~xenophagy,	GO:0000243~commitment complex,GO:0005634~nucleus,GO:0005682~U5 snRNP,GO:0005685~U1 snRNP,GO:0005686~U2 snRNP,GO:0005687~U4 snRNP,GO:0005689~U12-type spliceosomal complex,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0019013~viral nucleocapsid,GO:0034709~methylosome,GO:0034715~pICln-Sm protein complex,GO:0034719~SMN-Sm protein complex,GO:0071010~prespliceosome,GO:0071011~precatalytic spliceosome,GO:0071013~catalytic step 2 spliceosome,GO:0097526~spliceosomal tri-snRNP complex,	GO:0003723~RNA binding,GO:0044822~poly(A) RNA binding,GO:1990446~U1 snRNP binding,	IPR001163:Ribonucleoprotein LSM domain,IPR010920:Like-Sm (LSM) domain,IPR027141:U6 snRNA-associated Sm-like protein LSm4/Small nuclear ribonucleoprotein Sm D1/D3,	rno03040:Spliceosome,rno05322:Systemic lupus erythematosus,		SM00651:Sm,	Complete proteome,Proteomics identification,Reference proteome,Ribonucleoprotein,Viral nucleoprotein,Virion,
Snrpd2	small nuclear ribonucleoprotein D2 polypeptide(Snrpd2)	Rattus norvegicus		GO:0000387~spliceosomal snRNP assembly,	GO:0005634~nucleus,GO:0005682~U5 snRNP,GO:0005685~U1 snRNP,GO:0005686~U2 snRNP,GO:0005687~U4 snRNP,GO:0005689~U12-type spliceosomal complex,GO:0005829~cytosol,GO:0019013~viral nucleocapsid,GO:0034709~methylosome,GO:0034715~pICln-Sm protein complex,GO:0034719~SMN-Sm protein complex,GO:0046540~U4/U6 x U5 tri-snRNP complex,GO:0070062~extracellular exosome,GO:0071011~precatalytic spliceosome,GO:0071013~catalytic step 2 spliceosome,	GO:0044822~poly(A) RNA binding,GO:1990446~U1 snRNP binding,	IPR001163:Ribonucleoprotein LSM domain,IPR010920:Like-Sm (LSM) domain,IPR027248:Small nuclear ribonucleoprotein Sm D2,	rno03040:Spliceosome,		SM00651:Sm,	Complete proteome,Proteomics identification,Reference proteome,Ribonucleoprotein,Viral nucleoprotein,Virion,
Snrpd3	small nuclear ribonucleoprotein D3 polypeptide(Snrpd3)	Rattus norvegicus		GO:0000245~spliceosomal complex assembly,GO:0000387~spliceosomal snRNP assembly,GO:0006479~protein methylation,	GO:0000243~commitment complex,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005682~U5 snRNP,GO:0005683~U7 snRNP,GO:0005685~U1 snRNP,GO:0005686~U2 snRNP,GO:0005687~U4 snRNP,GO:0005689~U12-type spliceosomal complex,GO:0005697~telomerase holoenzyme complex,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0034709~methylosome,GO:0034715~pICln-Sm protein complex,GO:0034719~SMN-Sm protein complex,GO:0070062~extracellular exosome,GO:0071010~prespliceosome,GO:0071011~precatalytic spliceosome,GO:0071013~catalytic step 2 spliceosome,GO:0097526~spliceosomal tri-snRNP complex,	GO:0003723~RNA binding,GO:0019899~enzyme binding,GO:0030620~U2 snRNA binding,GO:0044822~poly(A) RNA binding,GO:0070034~telomerase RNA binding,GO:0071208~histone pre-mRNA DCP binding,GO:0071209~U7 snRNA binding,GO:1990446~U1 snRNP binding,	IPR001163:Ribonucleoprotein LSM domain,IPR010920:Like-Sm (LSM) domain,IPR027141:U6 snRNA-associated Sm-like protein LSm4/Small nuclear ribonucleoprotein Sm D1/D3,	rno03040:Spliceosome,rno05322:Systemic lupus erythematosus,		SM00651:Sm,	Complete proteome,Proteomics identification,Reference proteome,
Snrnp70	small nuclear ribonucleoprotein U1 subunit 70(Snrnp70)	Rattus norvegicus		GO:0000398~mRNA splicing, via spliceosome,GO:0043484~regulation of RNA splicing,GO:0048026~positive regulation of mRNA splicing, via spliceosome,GO:0071300~cellular response to retinoic acid,GO:0071356~cellular response to tumor necrosis factor,GO:0071560~cellular response to transforming growth factor beta stimulus,	GO:0000243~commitment complex,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005681~spliceosomal complex,GO:0005685~U1 snRNP,GO:0005737~cytoplasm,GO:0019013~viral nucleocapsid,GO:0071004~U2-type prespliceosome,GO:0071011~precatalytic spliceosome,	GO:0000166~nucleotide binding,GO:0003676~nucleic acid binding,GO:0003723~RNA binding,GO:0003729~mRNA binding,GO:0030619~U1 snRNA binding,GO:0044822~poly(A) RNA binding,GO:1990446~U1 snRNP binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,IPR022023:U1 small nuclear ribonucleoprotein of 70kDa N-terminal,	rno03040:Spliceosome,		SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,Ribonucleoprotein,Viral nucleoprotein,Virion,
Snrpa1	small nuclear ribonucleoprotein polypeptide A'(Snrpa1)	Rattus norvegicus		GO:0000398~mRNA splicing, via spliceosome,	GO:0005654~nucleoplasm,GO:0005681~spliceosomal complex,GO:0005686~U2 snRNP,GO:0071013~catalytic step 2 spliceosome,	GO:0030620~U2 snRNA binding,GO:0044822~poly(A) RNA binding,	IPR001611:Leucine-rich repeat,IPR003603:U2A'/phosphoprotein 32 family A, C-terminal,	rno03040:Spliceosome,		SM00446:LRRcap,	Complete proteome,Proteomics identification,Reference proteome,
Snrpb2	small nuclear ribonucleoprotein polypeptide B2(Snrpb2)	Rattus norvegicus		GO:0000398~mRNA splicing, via spliceosome,GO:0002230~positive regulation of defense response to virus by host,GO:0098792~xenophagy,	GO:0005654~nucleoplasm,GO:0005681~spliceosomal complex,GO:0005686~U2 snRNP,GO:0005730~nucleolus,GO:0019013~viral nucleocapsid,GO:0030532~small nuclear ribonucleoprotein complex,GO:0071013~catalytic step 2 spliceosome,	GO:0000166~nucleotide binding,GO:0005515~protein binding,GO:0035614~snRNA stem-loop binding,GO:0070990~snRNP binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,IPR024888:U1 small nuclear ribonucleoprotein A/U2 small nuclear ribonucleoprotein B'',	rno03040:Spliceosome,		SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,Ribonucleoprotein,Viral nucleoprotein,Virion,
Snrpc	small nuclear ribonucleoprotein polypeptide C(Snrpc)	Rattus norvegicus		GO:0000387~spliceosomal snRNP assembly,GO:0000395~mRNA 5'-splice site recognition,GO:0000398~mRNA splicing, via spliceosome,	GO:0000243~commitment complex,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005685~U1 snRNP,GO:0015030~Cajal body,GO:0071004~U2-type prespliceosome,GO:0071010~prespliceosome,	GO:0003727~single-stranded RNA binding,GO:0003729~mRNA binding,GO:0008270~zinc ion binding,GO:0030619~U1 snRNA binding,GO:0030627~pre-mRNA 5'-splice site binding,GO:0042803~protein homodimerization activity,GO:0044822~poly(A) RNA binding,GO:1990446~U1 snRNP binding,	IPR000690:Zinc finger, C2H2-type matrin,IPR003604:Zinc finger, U1-type,IPR013085:Zinc finger, U1-C type,IPR017340:U1 small nuclear ribonucleoprotein C,	rno03040:Spliceosome,	PIRSF037969:U1 small nuclear ribonucleoprotein C,	SM00451:ZnF_U1,	Acetylation,Complete proteome,Metal-binding,Nucleus,Phosphoprotein,Reference proteome,Ribonucleoprotein,RNA-binding,Zinc,Zinc-finger,
Snrpe	small nuclear ribonucleoprotein polypeptide E(Snrpe)	Rattus norvegicus		GO:0000387~spliceosomal snRNP assembly,GO:0042633~hair cycle,	GO:0005634~nucleus,GO:0005682~U5 snRNP,GO:0005683~U7 snRNP,GO:0005685~U1 snRNP,GO:0005686~U2 snRNP,GO:0005687~U4 snRNP,GO:0005689~U12-type spliceosomal complex,GO:0005697~telomerase holoenzyme complex,GO:0005829~cytosol,GO:0034709~methylosome,GO:0034715~pICln-Sm protein complex,GO:0034719~SMN-Sm protein complex,GO:0046540~U4/U6 x U5 tri-snRNP complex,GO:0070062~extracellular exosome,GO:0071011~precatalytic spliceosome,GO:0071013~catalytic step 2 spliceosome,	GO:1990446~U1 snRNP binding,		rno03040:Spliceosome,
Sf1	splicing factor 1(Sf1)	Rattus norvegicus	RNA processing and modification,	GO:0000398~mRNA splicing, via spliceosome,GO:0030238~male sex determination,GO:0030575~nuclear body organization,GO:0033327~Leydig cell differentiation,GO:0048662~negative regulation of smooth muscle cell proliferation,GO:0050810~regulation of steroid biosynthetic process,	GO:0005654~nucleoplasm,GO:0005681~spliceosomal complex,GO:0016604~nuclear body,	GO:0003723~RNA binding,GO:0008270~zinc ion binding,GO:0042802~identical protein binding,GO:0044822~poly(A) RNA binding,GO:0045131~pre-mRNA branch point binding,	IPR001878:Zinc finger, CCHC-type,IPR004087:K Homology domain,IPR004088:K Homology domain, type 1,			SM00322:KH,SM00343:ZnF_C2HC,	Complete proteome,Metal-binding,Proteomics identification,Reference proteome,Zinc,Zinc-finger,
Sf3b6	splicing factor 3B, subunit 6(Sf3b6)	Rattus norvegicus		GO:0000398~mRNA splicing, via spliceosome,GO:0001825~blastocyst formation,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005684~U2-type spliceosomal complex,GO:0005686~U2 snRNP,GO:0005689~U12-type spliceosomal complex,GO:0071011~precatalytic spliceosome,GO:0071013~catalytic step 2 spliceosome,	GO:0000166~nucleotide binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,	rno03040:Spliceosome,		SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,
Sf3a1	splicing factor 3a, subunit 1(Sf3a1)	Rattus norvegicus		GO:0000381~regulation of alternative mRNA splicing, via spliceosome,GO:0000389~mRNA 3'-splice site recognition,GO:0000398~mRNA splicing, via spliceosome,GO:0006397~mRNA processing,	GO:0005654~nucleoplasm,GO:0005681~spliceosomal complex,GO:0005684~U2-type spliceosomal complex,GO:0005686~U2 snRNP,GO:0071004~U2-type prespliceosome,GO:0071013~catalytic step 2 spliceosome,	GO:0003723~RNA binding,GO:0044822~poly(A) RNA binding,	IPR000061:SWAP/Surp,IPR000626:Ubiquitin,IPR022030:Pre-mRNA splicing factor PRP21-like protein,	rno03040:Spliceosome,		SM00213:UBQ,SM00648:SWAP,	Complete proteome,Proteomics identification,Reference proteome,
Sf3b1	splicing factor 3b, subunit 1(Sf3b1)	Rattus norvegicus	RNA processing and modification,	GO:0000245~spliceosomal complex assembly,GO:0000398~mRNA splicing, via spliceosome,GO:0001825~blastocyst formation,GO:0009952~anterior/posterior pattern specification,	GO:0000785~chromatin,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005686~U2 snRNP,GO:0005689~U12-type spliceosomal complex,GO:0016363~nuclear matrix,GO:0030532~small nuclear ribonucleoprotein complex,GO:0034693~U11/U12 snRNP,GO:0071004~U2-type prespliceosome,GO:0071013~catalytic step 2 spliceosome,	GO:0003682~chromatin binding,GO:0003729~mRNA binding,GO:0044822~poly(A) RNA binding,	IPR011989:Armadillo-like helical,IPR015016:Splicing factor 3B subunit 1,IPR016024:Armadillo-type fold,	rno03040:Spliceosome,			Coiled coil,Complete proteome,Proteomics identification,Reference proteome,
Sf3b4	splicing factor 3b, subunit 4(Sf3b4)	Rattus norvegicus		GO:0006397~mRNA processing,GO:0008380~RNA splicing,GO:0048026~positive regulation of mRNA splicing, via spliceosome,	GO:0005681~spliceosomal complex,GO:0005689~U12-type spliceosomal complex,	GO:0000166~nucleotide binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,	rno03040:Spliceosome,		SM00360:RRM,	Acetylation,Complete proteome,mRNA processing,mRNA splicing,Nucleus,Phosphoprotein,Reference proteome,Repeat,RNA-binding,Spliceosome,	chain:Splicing factor 3B subunit 4,compositionally biased region:Poly-Pro,domain:RRM 1,domain:RRM 2,modified residue,
Sf3b5	splicing factor 3b, subunit 5(Sf3b5)	Rattus norvegicus		GO:0000398~mRNA splicing, via spliceosome,	GO:0005634~nucleus,GO:0005686~U2 snRNP,GO:0005689~U12-type spliceosomal complex,GO:0071011~precatalytic spliceosome,		IPR009846:Splicing factor 3B subunit 5/RDS3 complex subunit 10,IPR017089:Splicing factor 3B, subunit 5,	rno03040:Spliceosome,	PIRSF037010:splicing factor 3B, subunit 5,		Complete proteome,Proteomics identification,Reference proteome,
